center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_46_38_846.jpg,IMG/left_2016_12_01_13_46_38_846.jpg,IMG/right_2016_12_01_13_46_38_846.jpg,0,0,0,1.388364
IMG/center_2016_12_01_13_46_38_922.jpg,IMG/left_2016_12_01_13_46_38_922.jpg,IMG/right_2016_12_01_13_46_38_922.jpg,0,0,0,1.377208
IMG/center_2016_12_01_13_46_38_947.jpg,IMG/left_2016_12_01_13_46_38_947.jpg,IMG/right_2016_12_01_13_46_38_947.jpg,0,0,0,1.374433
IMG\center_2018_01_01_21_51_49_670.jpg,IMG\left_2018_01_01_21_51_49_670.jpg,IMG\right_2018_01_01_21_51_49_670.jpg,-0.7,1,0,18.49178
IMG\center_2018_01_01_21_51_49_738.jpg,IMG\left_2018_01_01_21_51_49_738.jpg,IMG\right_2018_01_01_21_51_49_738.jpg,-0.6690562,1,0,19.19192
IMG\center_2018_01_01_21_51_49_808.jpg,IMG\left_2018_01_01_21_51_49_808.jpg,IMG\right_2018_01_01_21_51_49_808.jpg,-0.4873752,1,0,19.75108
IMG\center_2018_01_01_21_51_49_875.jpg,IMG\left_2018_01_01_21_51_49_875.jpg,IMG\right_2018_01_01_21_51_49_875.jpg,-0.2562198,1,0,20.58283
IMG\center_2018_01_01_21_51_49_942.jpg,IMG\left_2018_01_01_21_51_49_942.jpg,IMG\right_2018_01_01_21_51_49_942.jpg,-0.08635288,1,0,21.25325
IMG\center_2018_01_01_21_51_50_010.jpg,IMG\left_2018_01_01_21_51_50_010.jpg,IMG\right_2018_01_01_21_51_50_010.jpg,0,1,0,22.01971
IMG\center_2018_01_01_21_51_50_080.jpg,IMG\left_2018_01_01_21_51_50_080.jpg,IMG\right_2018_01_01_21_51_50_080.jpg,0,1,0,22.56417
IMG\center_2018_01_01_21_51_50_147.jpg,IMG\left_2018_01_01_21_51_50_147.jpg,IMG\right_2018_01_01_21_51_50_147.jpg,0,1,0,23.18378
IMG\center_2018_01_01_21_51_50_225.jpg,IMG\left_2018_01_01_21_51_50_225.jpg,IMG\right_2018_01_01_21_51_50_225.jpg,0,1,0,23.95771
IMG\center_2018_01_01_21_51_50_300.jpg,IMG\left_2018_01_01_21_51_50_300.jpg,IMG\right_2018_01_01_21_51_50_300.jpg,0,1,0,24.72841
IMG\center_2018_01_01_21_51_50_376.jpg,IMG\left_2018_01_01_21_51_50_376.jpg,IMG\right_2018_01_01_21_51_50_376.jpg,0,1,0,25.49693
IMG\center_2018_01_01_21_51_50_446.jpg,IMG\left_2018_01_01_21_51_50_446.jpg,IMG\right_2018_01_01_21_51_50_446.jpg,0,1,0,26.06778
IMG\center_2018_01_01_21_51_50_518.jpg,IMG\left_2018_01_01_21_51_50_518.jpg,IMG\right_2018_01_01_21_51_50_518.jpg,0,1,0,26.82337
IMG\center_2018_01_01_21_51_50_591.jpg,IMG\left_2018_01_01_21_51_50_591.jpg,IMG\right_2018_01_01_21_51_50_591.jpg,0,1,0,27.57459
IMG\center_2018_01_01_21_51_50_665.jpg,IMG\left_2018_01_01_21_51_50_665.jpg,IMG\right_2018_01_01_21_51_50_665.jpg,0,1,0,28.13387
IMG\center_2018_01_01_21_51_50_739.jpg,IMG\left_2018_01_01_21_51_50_739.jpg,IMG\right_2018_01_01_21_51_50_739.jpg,0,1,0,28.87429
IMG\center_2018_01_01_21_51_50_816.jpg,IMG\left_2018_01_01_21_51_50_816.jpg,IMG\right_2018_01_01_21_51_50_816.jpg,-0.1,1,0,29.60534
IMG\center_2018_01_01_21_51_50_893.jpg,IMG\left_2018_01_01_21_51_50_893.jpg,IMG\right_2018_01_01_21_51_50_893.jpg,-0.3,1,0,30.16935
IMG\center_2018_01_01_21_51_50_961.jpg,IMG\left_2018_01_01_21_51_50_961.jpg,IMG\right_2018_01_01_21_51_50_961.jpg,-0.3575302,1,0,30.16484
IMG\center_2018_01_01_21_51_51_038.jpg,IMG\left_2018_01_01_21_51_51_038.jpg,IMG\right_2018_01_01_21_51_51_038.jpg,-0.1254604,1,0,30.19179
IMG\center_2018_01_01_21_51_51_106.jpg,IMG\left_2018_01_01_21_51_51_106.jpg,IMG\right_2018_01_01_21_51_51_106.jpg,0,1,0,30.1855
IMG\center_2018_01_01_21_51_51_206.jpg,IMG\left_2018_01_01_21_51_51_206.jpg,IMG\right_2018_01_01_21_51_51_206.jpg,0,1,0,30.19013
IMG\center_2018_01_01_21_51_51_280.jpg,IMG\left_2018_01_01_21_51_51_280.jpg,IMG\right_2018_01_01_21_51_51_280.jpg,0,1,0,30.19018
IMG\center_2018_01_01_21_51_51_358.jpg,IMG\left_2018_01_01_21_51_51_358.jpg,IMG\right_2018_01_01_21_51_51_358.jpg,-0.1,1,0,30.18824
IMG\center_2018_01_01_21_51_51_437.jpg,IMG\left_2018_01_01_21_51_51_437.jpg,IMG\right_2018_01_01_21_51_51_437.jpg,-0.09975254,1,0,30.19036
IMG\center_2018_01_01_21_51_51_512.jpg,IMG\left_2018_01_01_21_51_51_512.jpg,IMG\right_2018_01_01_21_51_51_512.jpg,0,1,0,30.19002
IMG\center_2018_01_01_21_51_51_588.jpg,IMG\left_2018_01_01_21_51_51_588.jpg,IMG\right_2018_01_01_21_51_51_588.jpg,0,1,0,30.19059
IMG\center_2018_01_01_21_51_51_660.jpg,IMG\left_2018_01_01_21_51_51_660.jpg,IMG\right_2018_01_01_21_51_51_660.jpg,-0.2,1,0,30.18105
IMG\center_2018_01_01_21_51_51_749.jpg,IMG\left_2018_01_01_21_51_51_749.jpg,IMG\right_2018_01_01_21_51_51_749.jpg,-0.18829,1,0,30.18859
IMG\center_2018_01_01_21_51_51_823.jpg,IMG\left_2018_01_01_21_51_51_823.jpg,IMG\right_2018_01_01_21_51_51_823.jpg,0,1,0,30.18971
IMG\center_2018_01_01_21_51_51_906.jpg,IMG\left_2018_01_01_21_51_51_906.jpg,IMG\right_2018_01_01_21_51_51_906.jpg,0,1,0,30.19033
IMG\center_2018_01_01_21_51_51_979.jpg,IMG\left_2018_01_01_21_51_51_979.jpg,IMG\right_2018_01_01_21_51_51_979.jpg,-0.1,1,0,30.18876
IMG\center_2018_01_01_21_51_52_056.jpg,IMG\left_2018_01_01_21_51_52_056.jpg,IMG\right_2018_01_01_21_51_52_056.jpg,0,1,0,30.19038
IMG\center_2018_01_01_21_51_52_129.jpg,IMG\left_2018_01_01_21_51_52_129.jpg,IMG\right_2018_01_01_21_51_52_129.jpg,0,1,0,30.19036
IMG\center_2018_01_01_21_51_52_205.jpg,IMG\left_2018_01_01_21_51_52_205.jpg,IMG\right_2018_01_01_21_51_52_205.jpg,0,1,0,30.19034
IMG\center_2018_01_01_21_51_52_289.jpg,IMG\left_2018_01_01_21_51_52_289.jpg,IMG\right_2018_01_01_21_51_52_289.jpg,0,1,0,30.19032
IMG\center_2018_01_01_21_51_52_366.jpg,IMG\left_2018_01_01_21_51_52_366.jpg,IMG\right_2018_01_01_21_51_52_366.jpg,-0.1,1,0,30.1882
IMG\center_2018_01_01_21_51_52_443.jpg,IMG\left_2018_01_01_21_51_52_443.jpg,IMG\right_2018_01_01_21_51_52_443.jpg,-0.3,1,0,30.1691
IMG\center_2018_01_01_21_51_52_518.jpg,IMG\left_2018_01_01_21_51_52_518.jpg,IMG\right_2018_01_01_21_51_52_518.jpg,-0.1237762,1,0,30.18898
IMG\center_2018_01_01_21_51_52_622.jpg,IMG\left_2018_01_01_21_51_52_622.jpg,IMG\right_2018_01_01_21_51_52_622.jpg,0,1,0,30.19005
IMG\center_2018_01_01_21_51_52_697.jpg,IMG\left_2018_01_01_21_51_52_697.jpg,IMG\right_2018_01_01_21_51_52_697.jpg,0,1,0,30.18984
IMG\center_2018_01_01_21_51_52_769.jpg,IMG\left_2018_01_01_21_51_52_769.jpg,IMG\right_2018_01_01_21_51_52_769.jpg,0,1,0,30.19007
IMG\center_2018_01_01_21_51_52_845.jpg,IMG\left_2018_01_01_21_51_52_845.jpg,IMG\right_2018_01_01_21_51_52_845.jpg,-0.1,1,0,30.18815
IMG\center_2018_01_01_21_51_52_909.jpg,IMG\left_2018_01_01_21_51_52_909.jpg,IMG\right_2018_01_01_21_51_52_909.jpg,-0.3,1,0,30.16999
IMG\center_2018_01_01_21_51_52_984.jpg,IMG\left_2018_01_01_21_51_52_984.jpg,IMG\right_2018_01_01_21_51_52_984.jpg,-0.45,1,0,30.152
IMG\center_2018_01_01_21_51_53_055.jpg,IMG\left_2018_01_01_21_51_53_055.jpg,IMG\right_2018_01_01_21_51_53_055.jpg,-0.6841137,1,0,30.12058
IMG\center_2018_01_01_21_51_53_128.jpg,IMG\left_2018_01_01_21_51_53_128.jpg,IMG\right_2018_01_01_21_51_53_128.jpg,-0.5041817,1,0,30.17359
IMG\center_2018_01_01_21_51_53_201.jpg,IMG\left_2018_01_01_21_51_53_201.jpg,IMG\right_2018_01_01_21_51_53_201.jpg,-0.246484,1,0,30.197
IMG\center_2018_01_01_21_51_53_280.jpg,IMG\left_2018_01_01_21_51_53_280.jpg,IMG\right_2018_01_01_21_51_53_280.jpg,-0.01104879,1,0,30.18645
IMG\center_2018_01_01_21_51_53_355.jpg,IMG\left_2018_01_01_21_51_53_355.jpg,IMG\right_2018_01_01_21_51_53_355.jpg,0,1,0,30.18818
IMG\center_2018_01_01_21_51_53_431.jpg,IMG\left_2018_01_01_21_51_53_431.jpg,IMG\right_2018_01_01_21_51_53_431.jpg,0,1,0,30.18979
IMG\center_2018_01_01_21_51_53_506.jpg,IMG\left_2018_01_01_21_51_53_506.jpg,IMG\right_2018_01_01_21_51_53_506.jpg,0,1,0,30.18935
IMG\center_2018_01_01_21_51_53_573.jpg,IMG\left_2018_01_01_21_51_53_573.jpg,IMG\right_2018_01_01_21_51_53_573.jpg,0,1,0,30.18967
IMG\center_2018_01_01_21_51_53_651.jpg,IMG\left_2018_01_01_21_51_53_651.jpg,IMG\right_2018_01_01_21_51_53_651.jpg,0,1,0,30.18977
IMG\center_2018_01_01_21_51_53_726.jpg,IMG\left_2018_01_01_21_51_53_726.jpg,IMG\right_2018_01_01_21_51_53_726.jpg,0,1,0,30.18977
IMG\center_2018_01_01_21_51_53_807.jpg,IMG\left_2018_01_01_21_51_53_807.jpg,IMG\right_2018_01_01_21_51_53_807.jpg,0,1,0,30.18978
IMG\center_2018_01_01_21_51_53_884.jpg,IMG\left_2018_01_01_21_51_53_884.jpg,IMG\right_2018_01_01_21_51_53_884.jpg,0,1,0,30.18974
IMG\center_2018_01_01_21_51_53_961.jpg,IMG\left_2018_01_01_21_51_53_961.jpg,IMG\right_2018_01_01_21_51_53_961.jpg,0,1,0,30.18977
IMG\center_2018_01_01_21_51_54_038.jpg,IMG\left_2018_01_01_21_51_54_038.jpg,IMG\right_2018_01_01_21_51_54_038.jpg,0,1,0,30.19067
IMG\center_2018_01_01_21_51_54_106.jpg,IMG\left_2018_01_01_21_51_54_106.jpg,IMG\right_2018_01_01_21_51_54_106.jpg,0,1,0,30.19015
IMG\center_2018_01_01_21_51_54_176.jpg,IMG\left_2018_01_01_21_51_54_176.jpg,IMG\right_2018_01_01_21_51_54_176.jpg,0,1,0,30.18996
IMG\center_2018_01_01_21_51_54_244.jpg,IMG\left_2018_01_01_21_51_54_244.jpg,IMG\right_2018_01_01_21_51_54_244.jpg,0,1,0,30.19082
IMG\center_2018_01_01_21_51_54_313.jpg,IMG\left_2018_01_01_21_51_54_313.jpg,IMG\right_2018_01_01_21_51_54_313.jpg,0,1,0,30.19039
IMG\center_2018_01_01_21_51_54_384.jpg,IMG\left_2018_01_01_21_51_54_384.jpg,IMG\right_2018_01_01_21_51_54_384.jpg,0,1,0,30.19022
IMG\center_2018_01_01_21_51_54_451.jpg,IMG\left_2018_01_01_21_51_54_451.jpg,IMG\right_2018_01_01_21_51_54_451.jpg,0,1,0,30.19017
IMG\center_2018_01_01_21_51_54_528.jpg,IMG\left_2018_01_01_21_51_54_528.jpg,IMG\right_2018_01_01_21_51_54_528.jpg,0,1,0,30.19022
IMG\center_2018_01_01_21_51_54_601.jpg,IMG\left_2018_01_01_21_51_54_601.jpg,IMG\right_2018_01_01_21_51_54_601.jpg,0,1,0,30.19022
IMG\center_2018_01_01_21_51_54_668.jpg,IMG\left_2018_01_01_21_51_54_668.jpg,IMG\right_2018_01_01_21_51_54_668.jpg,0,1,0,30.19022
IMG\center_2018_01_01_21_51_54_743.jpg,IMG\left_2018_01_01_21_51_54_743.jpg,IMG\right_2018_01_01_21_51_54_743.jpg,0,1,0,30.19019
IMG\center_2018_01_01_21_51_54_820.jpg,IMG\left_2018_01_01_21_51_54_820.jpg,IMG\right_2018_01_01_21_51_54_820.jpg,0,1,0,30.19026
IMG\center_2018_01_01_21_51_54_898.jpg,IMG\left_2018_01_01_21_51_54_898.jpg,IMG\right_2018_01_01_21_51_54_898.jpg,0,1,0,30.18831
IMG\center_2018_01_01_21_51_54_965.jpg,IMG\left_2018_01_01_21_51_54_965.jpg,IMG\right_2018_01_01_21_51_54_965.jpg,-0.1,1,0,30.18811
IMG\center_2018_01_01_21_51_55_044.jpg,IMG\left_2018_01_01_21_51_55_044.jpg,IMG\right_2018_01_01_21_51_55_044.jpg,-0.2785039,1,0,30.17194
IMG\center_2018_01_01_21_51_55_123.jpg,IMG\left_2018_01_01_21_51_55_123.jpg,IMG\right_2018_01_01_21_51_55_123.jpg,-0.03858414,1,0,30.18983
IMG\center_2018_01_01_21_51_55_197.jpg,IMG\left_2018_01_01_21_51_55_197.jpg,IMG\right_2018_01_01_21_51_55_197.jpg,0,1,0,30.19031
IMG\center_2018_01_01_21_51_55_267.jpg,IMG\left_2018_01_01_21_51_55_267.jpg,IMG\right_2018_01_01_21_51_55_267.jpg,0,1,0,30.19041
IMG\center_2018_01_01_21_51_55_347.jpg,IMG\left_2018_01_01_21_51_55_347.jpg,IMG\right_2018_01_01_21_51_55_347.jpg,0,1,0,30.19044
IMG\center_2018_01_01_21_51_55_425.jpg,IMG\left_2018_01_01_21_51_55_425.jpg,IMG\right_2018_01_01_21_51_55_425.jpg,0,1,0,30.19046
IMG\center_2018_01_01_21_51_55_500.jpg,IMG\left_2018_01_01_21_51_55_500.jpg,IMG\right_2018_01_01_21_51_55_500.jpg,0,1,0,30.19044
IMG\center_2018_01_01_21_51_55_577.jpg,IMG\left_2018_01_01_21_51_55_577.jpg,IMG\right_2018_01_01_21_51_55_577.jpg,0,1,0,30.19047
IMG\center_2018_01_01_21_51_55_654.jpg,IMG\left_2018_01_01_21_51_55_654.jpg,IMG\right_2018_01_01_21_51_55_654.jpg,0,1,0,30.19048
IMG\center_2018_01_01_21_51_55_721.jpg,IMG\left_2018_01_01_21_51_55_721.jpg,IMG\right_2018_01_01_21_51_55_721.jpg,-0.05,1,0,30.18979
IMG\center_2018_01_01_21_51_55_790.jpg,IMG\left_2018_01_01_21_51_55_790.jpg,IMG\right_2018_01_01_21_51_55_790.jpg,-0.25,1,0,30.17448
IMG\center_2018_01_01_21_51_55_859.jpg,IMG\left_2018_01_01_21_51_55_859.jpg,IMG\right_2018_01_01_21_51_55_859.jpg,-0.16634,1,0,30.18889
IMG\center_2018_01_01_21_51_55_925.jpg,IMG\left_2018_01_01_21_51_55_925.jpg,IMG\right_2018_01_01_21_51_55_925.jpg,-0.006866124,1,0,30.19003
IMG\center_2018_01_01_21_51_55_993.jpg,IMG\left_2018_01_01_21_51_55_993.jpg,IMG\right_2018_01_01_21_51_55_993.jpg,0,1,0,30.19025
IMG\center_2018_01_01_21_51_56_070.jpg,IMG\left_2018_01_01_21_51_56_070.jpg,IMG\right_2018_01_01_21_51_56_070.jpg,0,1,0,30.19149
IMG\center_2018_01_01_21_51_56_139.jpg,IMG\left_2018_01_01_21_51_56_139.jpg,IMG\right_2018_01_01_21_51_56_139.jpg,0,1,0,30.19091
IMG\center_2018_01_01_21_51_56_206.jpg,IMG\left_2018_01_01_21_51_56_206.jpg,IMG\right_2018_01_01_21_51_56_206.jpg,0,1,0,30.19074
IMG\center_2018_01_01_21_51_56_287.jpg,IMG\left_2018_01_01_21_51_56_287.jpg,IMG\right_2018_01_01_21_51_56_287.jpg,-0.1,1,0,30.18816
IMG\center_2018_01_01_21_51_56_355.jpg,IMG\left_2018_01_01_21_51_56_355.jpg,IMG\right_2018_01_01_21_51_56_355.jpg,-0.3,1,0,30.16949
IMG\center_2018_01_01_21_51_56_425.jpg,IMG\left_2018_01_01_21_51_56_425.jpg,IMG\right_2018_01_01_21_51_56_425.jpg,-0.3277906,1,0,30.17233
IMG\center_2018_01_01_21_51_56_497.jpg,IMG\left_2018_01_01_21_51_56_497.jpg,IMG\right_2018_01_01_21_51_56_497.jpg,-0.07020988,1,0,30.1916
IMG\center_2018_01_01_21_51_56_572.jpg,IMG\left_2018_01_01_21_51_56_572.jpg,IMG\right_2018_01_01_21_51_56_572.jpg,0,1,0,30.18927
IMG\center_2018_01_01_21_51_56_646.jpg,IMG\left_2018_01_01_21_51_56_646.jpg,IMG\right_2018_01_01_21_51_56_646.jpg,0,1,0,30.18996
IMG\center_2018_01_01_21_51_56_719.jpg,IMG\left_2018_01_01_21_51_56_719.jpg,IMG\right_2018_01_01_21_51_56_719.jpg,0,1,0,30.19022
IMG\center_2018_01_01_21_51_56_789.jpg,IMG\left_2018_01_01_21_51_56_789.jpg,IMG\right_2018_01_01_21_51_56_789.jpg,0,1,0,30.18935
IMG\center_2018_01_01_21_51_56_860.jpg,IMG\left_2018_01_01_21_51_56_860.jpg,IMG\right_2018_01_01_21_51_56_860.jpg,0,1,0,30.19075
IMG\center_2018_01_01_21_51_56_928.jpg,IMG\left_2018_01_01_21_51_56_928.jpg,IMG\right_2018_01_01_21_51_56_928.jpg,-0.1,1,0,30.18827
IMG\center_2018_01_01_21_51_56_998.jpg,IMG\left_2018_01_01_21_51_56_998.jpg,IMG\right_2018_01_01_21_51_56_998.jpg,-0.3,1,0,30.16903
IMG\center_2018_01_01_21_51_57_068.jpg,IMG\left_2018_01_01_21_51_57_068.jpg,IMG\right_2018_01_01_21_51_57_068.jpg,-0.1577589,1,0,30.19089
IMG\center_2018_01_01_21_51_57_139.jpg,IMG\left_2018_01_01_21_51_57_139.jpg,IMG\right_2018_01_01_21_51_57_139.jpg,0,1,0,30.18909
IMG\center_2018_01_01_21_51_57_210.jpg,IMG\left_2018_01_01_21_51_57_210.jpg,IMG\right_2018_01_01_21_51_57_210.jpg,0,1,0,30.18992
IMG\center_2018_01_01_21_51_57_280.jpg,IMG\left_2018_01_01_21_51_57_280.jpg,IMG\right_2018_01_01_21_51_57_280.jpg,0,1,0,30.19017
IMG\center_2018_01_01_21_51_57_350.jpg,IMG\left_2018_01_01_21_51_57_350.jpg,IMG\right_2018_01_01_21_51_57_350.jpg,0,1,0,30.19028
IMG\center_2018_01_01_21_51_57_449.jpg,IMG\left_2018_01_01_21_51_57_449.jpg,IMG\right_2018_01_01_21_51_57_449.jpg,-0.05,1,0,30.18981
IMG\center_2018_01_01_21_51_57_541.jpg,IMG\left_2018_01_01_21_51_57_541.jpg,IMG\right_2018_01_01_21_51_57_541.jpg,-0.3,1,0,30.16964
IMG\center_2018_01_01_21_51_57_622.jpg,IMG\left_2018_01_01_21_51_57_622.jpg,IMG\right_2018_01_01_21_51_57_622.jpg,-0.1405012,1,0,30.19117
IMG\center_2018_01_01_21_51_57_709.jpg,IMG\left_2018_01_01_21_51_57_709.jpg,IMG\right_2018_01_01_21_51_57_709.jpg,0,1,0,30.18936
IMG\center_2018_01_01_21_51_57_796.jpg,IMG\left_2018_01_01_21_51_57_796.jpg,IMG\right_2018_01_01_21_51_57_796.jpg,0,1,0,30.19017
IMG\center_2018_01_01_21_51_57_876.jpg,IMG\left_2018_01_01_21_51_57_876.jpg,IMG\right_2018_01_01_21_51_57_876.jpg,0,1,0,30.19025
IMG\center_2018_01_01_21_51_57_960.jpg,IMG\left_2018_01_01_21_51_57_960.jpg,IMG\right_2018_01_01_21_51_57_960.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_51_58_050.jpg,IMG\left_2018_01_01_21_51_58_050.jpg,IMG\right_2018_01_01_21_51_58_050.jpg,0,1,0,30.18992
IMG\center_2018_01_01_21_51_58_143.jpg,IMG\left_2018_01_01_21_51_58_143.jpg,IMG\right_2018_01_01_21_51_58_143.jpg,-0.25,1,0,30.17498
IMG\center_2018_01_01_21_51_58_229.jpg,IMG\left_2018_01_01_21_51_58_229.jpg,IMG\right_2018_01_01_21_51_58_229.jpg,-0.2701029,1,0,30.1828
IMG\center_2018_01_01_21_51_58_317.jpg,IMG\left_2018_01_01_21_51_58_317.jpg,IMG\right_2018_01_01_21_51_58_317.jpg,-0.005751498,1,0,30.1876
IMG\center_2018_01_01_21_51_58_416.jpg,IMG\left_2018_01_01_21_51_58_416.jpg,IMG\right_2018_01_01_21_51_58_416.jpg,0,1,0,30.19004
IMG\center_2018_01_01_21_51_58_504.jpg,IMG\left_2018_01_01_21_51_58_504.jpg,IMG\right_2018_01_01_21_51_58_504.jpg,0,1,0,30.19024
IMG\center_2018_01_01_21_51_58_601.jpg,IMG\left_2018_01_01_21_51_58_601.jpg,IMG\right_2018_01_01_21_51_58_601.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_51_58_692.jpg,IMG\left_2018_01_01_21_51_58_692.jpg,IMG\right_2018_01_01_21_51_58_692.jpg,0,1,0,30.19029
IMG\center_2018_01_01_21_51_58_783.jpg,IMG\left_2018_01_01_21_51_58_783.jpg,IMG\right_2018_01_01_21_51_58_783.jpg,0,1,0,30.19031
IMG\center_2018_01_01_21_51_58_879.jpg,IMG\left_2018_01_01_21_51_58_879.jpg,IMG\right_2018_01_01_21_51_58_879.jpg,-0.25,1,0,30.17479
IMG\center_2018_01_01_21_51_58_972.jpg,IMG\left_2018_01_01_21_51_58_972.jpg,IMG\right_2018_01_01_21_51_58_972.jpg,-0.007229406,1,0,30.18991
IMG\center_2018_01_01_21_51_59_055.jpg,IMG\left_2018_01_01_21_51_59_055.jpg,IMG\right_2018_01_01_21_51_59_055.jpg,0,1,0,30.19015
IMG\center_2018_01_01_21_51_59_124.jpg,IMG\left_2018_01_01_21_51_59_124.jpg,IMG\right_2018_01_01_21_51_59_124.jpg,0,1,0,30.19028
IMG\center_2018_01_01_21_51_59_192.jpg,IMG\left_2018_01_01_21_51_59_192.jpg,IMG\right_2018_01_01_21_51_59_192.jpg,0,1,0,30.19031
IMG\center_2018_01_01_21_51_59_262.jpg,IMG\left_2018_01_01_21_51_59_262.jpg,IMG\right_2018_01_01_21_51_59_262.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_51_59_331.jpg,IMG\left_2018_01_01_21_51_59_331.jpg,IMG\right_2018_01_01_21_51_59_331.jpg,0,1,0,30.19032
IMG\center_2018_01_01_21_51_59_399.jpg,IMG\left_2018_01_01_21_51_59_399.jpg,IMG\right_2018_01_01_21_51_59_399.jpg,0,1,0,30.19031
IMG\center_2018_01_01_21_51_59_473.jpg,IMG\left_2018_01_01_21_51_59_473.jpg,IMG\right_2018_01_01_21_51_59_473.jpg,0,1,0,30.19029
IMG\center_2018_01_01_21_51_59_541.jpg,IMG\left_2018_01_01_21_51_59_541.jpg,IMG\right_2018_01_01_21_51_59_541.jpg,-0.15,1,0,30.18425
IMG\center_2018_01_01_21_51_59_608.jpg,IMG\left_2018_01_01_21_51_59_608.jpg,IMG\right_2018_01_01_21_51_59_608.jpg,-0.1179831,1,0,30.18844
IMG\center_2018_01_01_21_51_59_676.jpg,IMG\left_2018_01_01_21_51_59_676.jpg,IMG\right_2018_01_01_21_51_59_676.jpg,0,1,0,30.19002
IMG\center_2018_01_01_21_51_59_745.jpg,IMG\left_2018_01_01_21_51_59_745.jpg,IMG\right_2018_01_01_21_51_59_745.jpg,0,1,0,30.19017
IMG\center_2018_01_01_21_51_59_813.jpg,IMG\left_2018_01_01_21_51_59_813.jpg,IMG\right_2018_01_01_21_51_59_813.jpg,0,1,0,30.19027
IMG\center_2018_01_01_21_51_59_893.jpg,IMG\left_2018_01_01_21_51_59_893.jpg,IMG\right_2018_01_01_21_51_59_893.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_51_59_962.jpg,IMG\left_2018_01_01_21_51_59_962.jpg,IMG\right_2018_01_01_21_51_59_962.jpg,-0.15,1,0,30.18465
IMG\center_2018_01_01_21_52_00_039.jpg,IMG\left_2018_01_01_21_52_00_039.jpg,IMG\right_2018_01_01_21_52_00_039.jpg,-0.35,1,0,30.16386
IMG\center_2018_01_01_21_52_00_115.jpg,IMG\left_2018_01_01_21_52_00_115.jpg,IMG\right_2018_01_01_21_52_00_115.jpg,-0.2365144,1,0,30.18811
IMG\center_2018_01_01_21_52_00_183.jpg,IMG\left_2018_01_01_21_52_00_183.jpg,IMG\right_2018_01_01_21_52_00_183.jpg,-0.07406622,1,0,30.19117
IMG\center_2018_01_01_21_52_00_252.jpg,IMG\left_2018_01_01_21_52_00_252.jpg,IMG\right_2018_01_01_21_52_00_252.jpg,0,1,0,30.18909
IMG\center_2018_01_01_21_52_00_333.jpg,IMG\left_2018_01_01_21_52_00_333.jpg,IMG\right_2018_01_01_21_52_00_333.jpg,0,1,0,30.19011
IMG\center_2018_01_01_21_52_00_399.jpg,IMG\left_2018_01_01_21_52_00_399.jpg,IMG\right_2018_01_01_21_52_00_399.jpg,0,1,0,30.19026
IMG\center_2018_01_01_21_52_00_470.jpg,IMG\left_2018_01_01_21_52_00_470.jpg,IMG\right_2018_01_01_21_52_00_470.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_52_00_549.jpg,IMG\left_2018_01_01_21_52_00_549.jpg,IMG\right_2018_01_01_21_52_00_549.jpg,0,1,0,30.1903
IMG\center_2018_01_01_21_52_00_621.jpg,IMG\left_2018_01_01_21_52_00_621.jpg,IMG\right_2018_01_01_21_52_00_621.jpg,0,1,0,30.19029
IMG\center_2018_01_01_21_52_00_699.jpg,IMG\left_2018_01_01_21_52_00_699.jpg,IMG\right_2018_01_01_21_52_00_699.jpg,0,1,0,30.19029
IMG\center_2018_01_01_21_52_00_775.jpg,IMG\left_2018_01_01_21_52_00_775.jpg,IMG\right_2018_01_01_21_52_00_775.jpg,0,1,0,30.19025
IMG\center_2018_01_01_21_52_00_852.jpg,IMG\left_2018_01_01_21_52_00_852.jpg,IMG\right_2018_01_01_21_52_00_852.jpg,0,1,0,30.1904
IMG\center_2018_01_01_21_52_00_919.jpg,IMG\left_2018_01_01_21_52_00_919.jpg,IMG\right_2018_01_01_21_52_00_919.jpg,0,1,0,30.19007
IMG\center_2018_01_01_21_52_00_985.jpg,IMG\left_2018_01_01_21_52_00_985.jpg,IMG\right_2018_01_01_21_52_00_985.jpg,0,1,0,30.19068
IMG\center_2018_01_01_21_52_01_054.jpg,IMG\left_2018_01_01_21_52_01_054.jpg,IMG\right_2018_01_01_21_52_01_054.jpg,0,1,0,30.19025
IMG\center_2018_01_01_21_52_01_133.jpg,IMG\left_2018_01_01_21_52_01_133.jpg,IMG\right_2018_01_01_21_52_01_133.jpg,0,1,0,30.18929
IMG\center_2018_01_01_21_52_01_209.jpg,IMG\left_2018_01_01_21_52_01_209.jpg,IMG\right_2018_01_01_21_52_01_209.jpg,0,1,0,30.19044
IMG\center_2018_01_01_21_52_01_289.jpg,IMG\left_2018_01_01_21_52_01_289.jpg,IMG\right_2018_01_01_21_52_01_289.jpg,0,1,0,30.19029
IMG\center_2018_01_01_21_52_01_365.jpg,IMG\left_2018_01_01_21_52_01_365.jpg,IMG\right_2018_01_01_21_52_01_365.jpg,0,1,0,30.18904
IMG\center_2018_01_01_21_52_01_441.jpg,IMG\left_2018_01_01_21_52_01_441.jpg,IMG\right_2018_01_01_21_52_01_441.jpg,0,1,0,30.19057
